count,context,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,act16,act17,act18,act19,act20,act21,act22,act23,act24,act25,act26,act27,act28,act29,act30,act31,act32,act33,act34,act35,act36,act37,act38,act39,act40,act41,act42,act43,act44,act45,act46,act47,act48,act49,act50,act51,act52,act53,act54,act55,act56,act57,act58,act59,act60,act61,act62,act63,wei0,wei1,wei2,wei3,wei4,wei5,wei6,wei7,wei8,wei9,wei10,wei11,wei12,wei13,wei14,wei15,wei16,wei17,wei18,wei19,wei20,wei21,wei22,wei23,wei24,wei25,wei26,wei27,wei28,wei29,wei30,wei31,wei32,wei33,wei34,wei35,wei36,wei37,wei38,wei39,wei40,wei41,wei42,wei43,wei44,wei45,wei46,wei47,wei48,wei49,wei50,wei51,wei52,wei53,wei54,wei55,wei56,wei57,wei58,wei59,wei60,wei61,wei62,wei63
136,0,1.50293,-1.25977,0.311279,-0.294189,-0.095459,0.773438,1.08984,-0.145752,0.588379,-0.622559,-0.809082,-0.0521545,-0.666016,-0.124756,0.217041,-1.03125,0.168945,0.916504,-0.151367,-0.61084,0.725098,0.729492,1.04492,-0.424316,-0.705566,-1.18359,-0.291992,-0.541992,-0.405518,1.38867,0.141846,1.83594,-0.678711,1.08105,-0.478271,-0.0571289,-0.602539,-1.2002,-1.29492,-0.787109,0.81543,0.816406,0.0551758,1.65527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.85156,-1.23535,0.477539,-1.39453,2.12695,-1.20605,-0.900879,-0.325439,0.614746,-1.52637,0.932129,1.51465,-0.442871,0.871094,0.49292,-1.34863,0.26709,-0.707031,0.454834,-2.7168,-0.429199,0.0761719,-1.38379,-1.03516,-0.892578,0.136597,-1.79004,-0.989746,0.800781,-0.803223,-0.00307655,-0.732422,-1.64941,-0.422119,0.693848,1.49316,-1.87012,0.546387,-0.218262,-0.925781,0.133545,0.254883,-0.123291,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,0,1.50293,-1.25977,0.311279,-0.294189,-0.095459,0.773438,1.08984,-0.145752,0.588379,-0.622559,-0.809082,-0.0521545,-0.666016,-0.124756,0.217041,-1.03125,0.168945,0.916504,-0.151367,-0.61084,0.725098,0.729492,1.04492,-0.424316,-0.705566,-1.18359,-0.291992,-0.541992,-0.405518,1.38867,0.141846,1.83594,-0.678711,1.08105,-0.478271,-0.0571289,-0.602539,-1.2002,-1.29492,-0.787109,0.81543,0.816406,0.0551758,1.65527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.85156,-1.23535,0.477539,-1.39453,2.12695,-1.20605,-0.900879,-0.325439,0.614746,-1.52637,0.932129,1.51465,-0.442871,0.871094,0.49292,-1.34863,0.26709,-0.707031,0.454834,-2.7168,-0.429199,0.0761719,-1.38379,-1.03516,-0.892578,0.136597,-1.79004,-0.989746,0.800781,-0.803223,-0.00307655,-0.732422,-1.64941,-0.422119,0.693848,1.49316,-1.87012,0.546387,-0.218262,-0.925781,0.133545,0.254883,-0.123291,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,0,-0.898438,-1.5918,1.58008,0.566406,-1.36328,-1.69531,-0.330078,-1.34082,-1.08398,-1.12598,0.0775757,1.14844,-1.39258,-1.27441,-0.53125,0.37915,-0.458008,1.31738,-0.945801,0.84668,-0.189087,0.635254,0.639648,-0.419434,-0.134521,-0.572754,0.0983276,1.50977,1.26953,-0.403564,2.10938,1.44727,0.257812,1.1084,-0.275879,0.928711,0.375,1.35059,1.76172,0.235352,0.299805,1.08496,2.31836,1.90137,0.199097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.635742,-1.11328,1.0752,0.20813,-0.964844,-0.303467,0.703613,0.74707,-0.104431,0.280518,-0.0914917,-0.791016,-0.37915,-0.908691,-0.446289,-2.42188,0.660156,1.3252,1.10254,-0.341797,-1.23242,-0.471191,-0.0827637,-0.408936,0.0651245,-0.73291,-0.133179,-0.200806,0.412354,-1.01074,0.383301,0.284424,-0.807129,-1.00391,0.806641,0.975098,-0.862793,-0.294434,0.779297,-1.69238,-1.67773,0.79541,1.45312,0.810547,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,0,-0.898438,-1.5918,1.58008,0.566406,-1.36328,-1.69531,-0.330078,-1.34082,-1.08398,-1.12598,0.0775757,1.14844,-1.39258,-1.27441,-0.53125,0.37915,-0.458008,1.31738,-0.945801,0.84668,-0.189087,0.635254,0.639648,-0.419434,-0.134521,-0.572754,0.0983276,1.50977,1.26953,-0.403564,2.10938,1.44727,0.257812,1.1084,-0.275879,0.928711,0.375,1.35059,1.76172,0.235352,0.299805,1.08496,2.31836,1.90137,0.199097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.635742,-1.11328,1.0752,0.20813,-0.964844,-0.303467,0.703613,0.74707,-0.104431,0.280518,-0.0914917,-0.791016,-0.37915,-0.908691,-0.446289,-2.42188,0.660156,1.3252,1.10254,-0.341797,-1.23242,-0.471191,-0.0827637,-0.408936,0.0651245,-0.73291,-0.133179,-0.200806,0.412354,-1.01074,0.383301,0.284424,-0.807129,-1.00391,0.806641,0.975098,-0.862793,-0.294434,0.779297,-1.69238,-1.67773,0.79541,1.45312,0.810547,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,0,-0.898438,-1.5918,1.58008,0.566406,-1.36328,-1.69531,-0.330078,-1.34082,-1.08398,-1.12598,0.0775757,1.14844,-1.39258,-1.27441,-0.53125,0.37915,-0.458008,1.31738,-0.945801,0.84668,-0.189087,0.635254,0.639648,-0.419434,-0.134521,-0.572754,0.0983276,1.50977,1.26953,-0.403564,2.10938,1.44727,0.257812,1.1084,-0.275879,0.928711,0.375,1.35059,1.76172,0.235352,0.299805,1.08496,2.31836,1.90137,0.199097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.635742,-1.11328,1.0752,0.20813,-0.964844,-0.303467,0.703613,0.74707,-0.104431,0.280518,-0.0914917,-0.791016,-0.37915,-0.908691,-0.446289,-2.42188,0.660156,1.3252,1.10254,-0.341797,-1.23242,-0.471191,-0.0827637,-0.408936,0.0651245,-0.73291,-0.133179,-0.200806,0.412354,-1.01074,0.383301,0.284424,-0.807129,-1.00391,0.806641,0.975098,-0.862793,-0.294434,0.779297,-1.69238,-1.67773,0.79541,1.45312,0.810547,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,0,0.94873,0.709961,-1.03906,-1.29004,1.33398,0.991211,0.45459,-0.868164,0.429688,-0.891602,-0.495361,-1.19629,-0.308594,0.651855,1.89941,0.75293,0.866699,0.958008,1.90039,-0.0491333,-0.867676,0.562012,0.756348,-0.455811,0.347168,0.0379028,1.49121,0.0961914,0.207764,0.882812,-0.474854,0.00134754,-0.0241547,-1.01172,1.1875,-0.95752,-0.803711,-1.66309,-1.0498,-1.01953,1.4834,-0.103271,-1.41309,0.933594,1.3584,-0.446533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99805,0.329834,1.30957,-0.779785,1.26465,0.986328,-0.64209,-0.885254,1.25391,1.12598,0.207275,-1.0127,1.0459,1.24512,1.24023,0.382568,0.317139,0.407959,-0.224487,-2.19531,1.11523,-0.258545,-0.64209,-1.96484,1.15039,1.29199,0.0210419,2.16797,-1.13574,-0.857422,1,0.0527039,1.95605,-0.109436,0.0112305,0.811523,-0.985352,0.850586,1.29395,-0.874512,0.0859375,0.00965881,-0.679199,-0.265869,0.645508,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,0,0.94873,0.709961,-1.03906,-1.29004,1.33398,0.991211,0.45459,-0.868164,0.429688,-0.891602,-0.495361,-1.19629,-0.308594,0.651855,1.89941,0.75293,0.866699,0.958008,1.90039,-0.0491333,-0.867676,0.562012,0.756348,-0.455811,0.347168,0.0379028,1.49121,0.0961914,0.207764,0.882812,-0.474854,0.00134754,-0.0241547,-1.01172,1.1875,-0.95752,-0.803711,-1.66309,-1.0498,-1.01953,1.4834,-0.103271,-1.41309,0.933594,1.3584,-0.446533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99805,0.329834,1.30957,-0.779785,1.26465,0.986328,-0.64209,-0.885254,1.25391,1.12598,0.207275,-1.0127,1.0459,1.24512,1.24023,0.382568,0.317139,0.407959,-0.224487,-2.19531,1.11523,-0.258545,-0.64209,-1.96484,1.15039,1.29199,0.0210419,2.16797,-1.13574,-0.857422,1,0.0527039,1.95605,-0.109436,0.0112305,0.811523,-0.985352,0.850586,1.29395,-0.874512,0.0859375,0.00965881,-0.679199,-0.265869,0.645508,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,0,0.94873,0.709961,-1.03906,-1.29004,1.33398,0.991211,0.45459,-0.868164,0.429688,-0.891602,-0.495361,-1.19629,-0.308594,0.651855,1.89941,0.75293,0.866699,0.958008,1.90039,-0.0491333,-0.867676,0.562012,0.756348,-0.455811,0.347168,0.0379028,1.49121,0.0961914,0.207764,0.882812,-0.474854,0.00134754,-0.0241547,-1.01172,1.1875,-0.95752,-0.803711,-1.66309,-1.0498,-1.01953,1.4834,-0.103271,-1.41309,0.933594,1.3584,-0.446533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99805,0.329834,1.30957,-0.779785,1.26465,0.986328,-0.64209,-0.885254,1.25391,1.12598,0.207275,-1.0127,1.0459,1.24512,1.24023,0.382568,0.317139,0.407959,-0.224487,-2.19531,1.11523,-0.258545,-0.64209,-1.96484,1.15039,1.29199,0.0210419,2.16797,-1.13574,-0.857422,1,0.0527039,1.95605,-0.109436,0.0112305,0.811523,-0.985352,0.850586,1.29395,-0.874512,0.0859375,0.00965881,-0.679199,-0.265869,0.645508,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,0,0.637695,0.87207,0.798828,0.466309,-1.71973,-1.95215,0.590332,0.672852,-0.152954,0.212036,0.818848,1.7041,0.713379,-0.95459,1.27246,-0.70166,-1.01172,0.73584,0.291748,-0.666504,1.13965,-1.26855,-1.37207,1.52441,0.226929,0.696289,-0.51416,-1.1377,-0.137329,-0.128906,2.08594,1.32422,1.93359,-0.434082,-0.406006,-2.00781,0.290771,-0.430908,0.276611,-0.0736694,0.22522,1.39941,-0.694824,-0.195801,1.38086,-0.0135269,0.750488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836426,-0.440918,-0.641113,0.643066,-1.15039,0.273438,-1.39746,-0.299072,-0.548828,0.120789,-1.46875,-0.0404053,1.43457,0.842773,1.26172,1.91504,1.60156,-0.752441,1.00391,0.57959,0.76123,1.28711,1.60254,0.75,-0.325195,0.508301,-1.37695,0.503418,-1.59863,1.30566,0.51123,0.0997925,-0.828613,0.910645,0.230347,-0.521484,0.958984,-0.115906,-0.793457,0.661621,-2.39453,-1.1123,1.09863,-0.460205,-0.393799,-0.977539,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0,0.637695,0.87207,0.798828,0.466309,-1.71973,-1.95215,0.590332,0.672852,-0.152954,0.212036,0.818848,1.7041,0.713379,-0.95459,1.27246,-0.70166,-1.01172,0.73584,0.291748,-0.666504,1.13965,-1.26855,-1.37207,1.52441,0.226929,0.696289,-0.51416,-1.1377,-0.137329,-0.128906,2.08594,1.32422,1.93359,-0.434082,-0.406006,-2.00781,0.290771,-0.430908,0.276611,-0.0736694,0.22522,1.39941,-0.694824,-0.195801,1.38086,-0.0135269,0.750488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836426,-0.440918,-0.641113,0.643066,-1.15039,0.273438,-1.39746,-0.299072,-0.548828,0.120789,-1.46875,-0.0404053,1.43457,0.842773,1.26172,1.91504,1.60156,-0.752441,1.00391,0.57959,0.76123,1.28711,1.60254,0.75,-0.325195,0.508301,-1.37695,0.503418,-1.59863,1.30566,0.51123,0.0997925,-0.828613,0.910645,0.230347,-0.521484,0.958984,-0.115906,-0.793457,0.661621,-2.39453,-1.1123,1.09863,-0.460205,-0.393799,-0.977539,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,0,0.637695,0.87207,0.798828,0.466309,-1.71973,-1.95215,0.590332,0.672852,-0.152954,0.212036,0.818848,1.7041,0.713379,-0.95459,1.27246,-0.70166,-1.01172,0.73584,0.291748,-0.666504,1.13965,-1.26855,-1.37207,1.52441,0.226929,0.696289,-0.51416,-1.1377,-0.137329,-0.128906,2.08594,1.32422,1.93359,-0.434082,-0.406006,-2.00781,0.290771,-0.430908,0.276611,-0.0736694,0.22522,1.39941,-0.694824,-0.195801,1.38086,-0.0135269,0.750488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836426,-0.440918,-0.641113,0.643066,-1.15039,0.273438,-1.39746,-0.299072,-0.548828,0.120789,-1.46875,-0.0404053,1.43457,0.842773,1.26172,1.91504,1.60156,-0.752441,1.00391,0.57959,0.76123,1.28711,1.60254,0.75,-0.325195,0.508301,-1.37695,0.503418,-1.59863,1.30566,0.51123,0.0997925,-0.828613,0.910645,0.230347,-0.521484,0.958984,-0.115906,-0.793457,0.661621,-2.39453,-1.1123,1.09863,-0.460205,-0.393799,-0.977539,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,0,0.309814,0.00753021,-0.262451,0.552246,-2.63477,-0.127441,0.52002,-1.42676,-0.599121,1.34766,-0.344482,0.414307,0.306396,-0.256836,-0.204346,-1.00293,3.57031,0.416992,-0.209106,0.300049,1.52539,-1.2959,-0.00481796,0.887207,-0.00804901,-0.169189,-0.0634766,-0.569824,-1.26562,2.02734,0.515625,1.62012,-0.852539,-0.718262,0.547363,1.63379,-0.62207,2.05273,1.2168,-0.121277,0.168091,0.338623,-0.73877,0.270752,0.247925,-1.0127,-0.672363,0.644043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966797,0.651855,1.88965,-1.45215,0.28125,-0.0775146,0.0554504,0.88916,-1.20996,0.411133,0.213257,-2.25195,-0.463623,0.938477,-0.57959,0.141113,-0.210083,-0.24707,1.40332,2.12695,-0.19397,-0.682129,0.196045,0.981445,-1.23047,0.807129,0.539062,-0.557129,0.413574,0.833008,0.891113,-2.51172,0.544922,0.778809,-0.654785,-0.516113,0.323242,-0.0416565,0.933105,-0.787109,0.200073,0.256836,0.482422,1.63086,0.461426,1.51758,1.00879,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,0,0.309814,0.00753021,-0.262451,0.552246,-2.63477,-0.127441,0.52002,-1.42676,-0.599121,1.34766,-0.344482,0.414307,0.306396,-0.256836,-0.204346,-1.00293,3.57031,0.416992,-0.209106,0.300049,1.52539,-1.2959,-0.00481796,0.887207,-0.00804901,-0.169189,-0.0634766,-0.569824,-1.26562,2.02734,0.515625,1.62012,-0.852539,-0.718262,0.547363,1.63379,-0.62207,2.05273,1.2168,-0.121277,0.168091,0.338623,-0.73877,0.270752,0.247925,-1.0127,-0.672363,0.644043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966797,0.651855,1.88965,-1.45215,0.28125,-0.0775146,0.0554504,0.88916,-1.20996,0.411133,0.213257,-2.25195,-0.463623,0.938477,-0.57959,0.141113,-0.210083,-0.24707,1.40332,2.12695,-0.19397,-0.682129,0.196045,0.981445,-1.23047,0.807129,0.539062,-0.557129,0.413574,0.833008,0.891113,-2.51172,0.544922,0.778809,-0.654785,-0.516113,0.323242,-0.0416565,0.933105,-0.787109,0.200073,0.256836,0.482422,1.63086,0.461426,1.51758,1.00879,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,0,0.309814,0.00753021,-0.262451,0.552246,-2.63477,-0.127441,0.52002,-1.42676,-0.599121,1.34766,-0.344482,0.414307,0.306396,-0.256836,-0.204346,-1.00293,3.57031,0.416992,-0.209106,0.300049,1.52539,-1.2959,-0.00481796,0.887207,-0.00804901,-0.169189,-0.0634766,-0.569824,-1.26562,2.02734,0.515625,1.62012,-0.852539,-0.718262,0.547363,1.63379,-0.62207,2.05273,1.2168,-0.121277,0.168091,0.338623,-0.73877,0.270752,0.247925,-1.0127,-0.672363,0.644043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966797,0.651855,1.88965,-1.45215,0.28125,-0.0775146,0.0554504,0.88916,-1.20996,0.411133,0.213257,-2.25195,-0.463623,0.938477,-0.57959,0.141113,-0.210083,-0.24707,1.40332,2.12695,-0.19397,-0.682129,0.196045,0.981445,-1.23047,0.807129,0.539062,-0.557129,0.413574,0.833008,0.891113,-2.51172,0.544922,0.778809,-0.654785,-0.516113,0.323242,-0.0416565,0.933105,-0.787109,0.200073,0.256836,0.482422,1.63086,0.461426,1.51758,1.00879,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,0,-0.792969,2.25391,-2.64844,0.0687866,-1.02246,-0.0933228,1.1543,-0.759766,0.105957,-0.48877,-1.39648,1.13867,-0.281982,-1.09961,-0.751465,-0.12915,-1.17285,-0.625977,-1.16406,0.881348,0.674805,0.574219,-0.486572,-1.00391,0.448486,-0.469727,-0.0249786,-0.875,0.22522,-0.848633,-0.278076,0.202637,-0.999512,0.692383,-0.599121,0.533203,0.879395,-0.466553,0.137329,1.15137,-0.294922,-0.687988,1.41406,-0.104187,-1.21191,0.825195,0.521973,-0.278809,-0.0682373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55127,0.697266,0.140503,0.447021,1.30566,0.0192413,-0.0352478,-0.0839233,-1.24707,3.74805,-0.671875,1.71777,-0.571777,-1.10645,-0.360107,-0.0149994,-1.48926,0.855469,-0.113892,1.19727,-1.89648,1.37012,0.526367,0.0313721,1.35156,0.308838,0.604004,-1.0459,-0.351074,0.43335,0.431396,-0.677246,0.00856781,-0.554199,-0.222656,0.0751343,-0.469971,-1.66602,-0.106323,1.06836,-1.22461,-0.26123,0.575195,0.493164,-0.909668,-1.64746,-1.84375,-0.752441,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,0,-0.792969,2.25391,-2.64844,0.0687866,-1.02246,-0.0933228,1.1543,-0.759766,0.105957,-0.48877,-1.39648,1.13867,-0.281982,-1.09961,-0.751465,-0.12915,-1.17285,-0.625977,-1.16406,0.881348,0.674805,0.574219,-0.486572,-1.00391,0.448486,-0.469727,-0.0249786,-0.875,0.22522,-0.848633,-0.278076,0.202637,-0.999512,0.692383,-0.599121,0.533203,0.879395,-0.466553,0.137329,1.15137,-0.294922,-0.687988,1.41406,-0.104187,-1.21191,0.825195,0.521973,-0.278809,-0.0682373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55127,0.697266,0.140503,0.447021,1.30566,0.0192413,-0.0352478,-0.0839233,-1.24707,3.74805,-0.671875,1.71777,-0.571777,-1.10645,-0.360107,-0.0149994,-1.48926,0.855469,-0.113892,1.19727,-1.89648,1.37012,0.526367,0.0313721,1.35156,0.308838,0.604004,-1.0459,-0.351074,0.43335,0.431396,-0.677246,0.00856781,-0.554199,-0.222656,0.0751343,-0.469971,-1.66602,-0.106323,1.06836,-1.22461,-0.26123,0.575195,0.493164,-0.909668,-1.64746,-1.84375,-0.752441,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,0,-0.792969,2.25391,-2.64844,0.0687866,-1.02246,-0.0933228,1.1543,-0.759766,0.105957,-0.48877,-1.39648,1.13867,-0.281982,-1.09961,-0.751465,-0.12915,-1.17285,-0.625977,-1.16406,0.881348,0.674805,0.574219,-0.486572,-1.00391,0.448486,-0.469727,-0.0249786,-0.875,0.22522,-0.848633,-0.278076,0.202637,-0.999512,0.692383,-0.599121,0.533203,0.879395,-0.466553,0.137329,1.15137,-0.294922,-0.687988,1.41406,-0.104187,-1.21191,0.825195,0.521973,-0.278809,-0.0682373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55127,0.697266,0.140503,0.447021,1.30566,0.0192413,-0.0352478,-0.0839233,-1.24707,3.74805,-0.671875,1.71777,-0.571777,-1.10645,-0.360107,-0.0149994,-1.48926,0.855469,-0.113892,1.19727,-1.89648,1.37012,0.526367,0.0313721,1.35156,0.308838,0.604004,-1.0459,-0.351074,0.43335,0.431396,-0.677246,0.00856781,-0.554199,-0.222656,0.0751343,-0.469971,-1.66602,-0.106323,1.06836,-1.22461,-0.26123,0.575195,0.493164,-0.909668,-1.64746,-1.84375,-0.752441,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,0,-0.153564,0.583008,-1.3125,-0.081604,0.608887,-0.615723,0.879395,0.202393,0.364258,-1.37891,0.703613,0.334473,1.16797,0.0586243,-0.920898,1.76855,1.61719,1.69824,2.01953,-0.32959,0.83252,0.0584412,-1.05176,-1.34082,0.691895,-1.58496,-0.59375,-0.312988,-0.0762939,1.71973,-0.459717,0.436035,-0.273682,0.25708,-0.876953,-1.00781,-0.517578,1.37207,2.01953,-1.86523,0.17981,-0.164185,-0.337402,-0.827637,1.13184,0.129761,-0.514648,-1.91895,-1.32812,1.63965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316162,-0.802246,-0.037262,1.03418,0.665039,-3.33984,-1.93652,-0.692871,-2.04297,1.2373,-0.544922,-0.247437,1.83594,-0.313477,-1.08496,0.0684814,0.334229,0.384033,0.886719,0.442871,-0.560059,-0.01828,0.351318,1.50879,1.56445,-0.895996,-1.70801,0.533203,0.167969,1.53418,1.43066,1.07812,-0.126099,0.504883,-0.11261,-0.619629,0.677246,-0.052002,0.390381,0.82373,1.72168,-2.73438,1.97852,-0.306641,0.316895,-0.533691,1.94824,-1.55078,0.226074,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,0,-0.153564,0.583008,-1.3125,-0.081604,0.608887,-0.615723,0.879395,0.202393,0.364258,-1.37891,0.703613,0.334473,1.16797,0.0586243,-0.920898,1.76855,1.61719,1.69824,2.01953,-0.32959,0.83252,0.0584412,-1.05176,-1.34082,0.691895,-1.58496,-0.59375,-0.312988,-0.0762939,1.71973,-0.459717,0.436035,-0.273682,0.25708,-0.876953,-1.00781,-0.517578,1.37207,2.01953,-1.86523,0.17981,-0.164185,-0.337402,-0.827637,1.13184,0.129761,-0.514648,-1.91895,-1.32812,1.63965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316162,-0.802246,-0.037262,1.03418,0.665039,-3.33984,-1.93652,-0.692871,-2.04297,1.2373,-0.544922,-0.247437,1.83594,-0.313477,-1.08496,0.0684814,0.334229,0.384033,0.886719,0.442871,-0.560059,-0.01828,0.351318,1.50879,1.56445,-0.895996,-1.70801,0.533203,0.167969,1.53418,1.43066,1.07812,-0.126099,0.504883,-0.11261,-0.619629,0.677246,-0.052002,0.390381,0.82373,1.72168,-2.73438,1.97852,-0.306641,0.316895,-0.533691,1.94824,-1.55078,0.226074,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,0,-0.153564,0.583008,-1.3125,-0.081604,0.608887,-0.615723,0.879395,0.202393,0.364258,-1.37891,0.703613,0.334473,1.16797,0.0586243,-0.920898,1.76855,1.61719,1.69824,2.01953,-0.32959,0.83252,0.0584412,-1.05176,-1.34082,0.691895,-1.58496,-0.59375,-0.312988,-0.0762939,1.71973,-0.459717,0.436035,-0.273682,0.25708,-0.876953,-1.00781,-0.517578,1.37207,2.01953,-1.86523,0.17981,-0.164185,-0.337402,-0.827637,1.13184,0.129761,-0.514648,-1.91895,-1.32812,1.63965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316162,-0.802246,-0.037262,1.03418,0.665039,-3.33984,-1.93652,-0.692871,-2.04297,1.2373,-0.544922,-0.247437,1.83594,-0.313477,-1.08496,0.0684814,0.334229,0.384033,0.886719,0.442871,-0.560059,-0.01828,0.351318,1.50879,1.56445,-0.895996,-1.70801,0.533203,0.167969,1.53418,1.43066,1.07812,-0.126099,0.504883,-0.11261,-0.619629,0.677246,-0.052002,0.390381,0.82373,1.72168,-2.73438,1.97852,-0.306641,0.316895,-0.533691,1.94824,-1.55078,0.226074,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,0,-0.847656,-0.258057,-0.506836,1.00391,0.960449,0.0933838,0.00917053,0.341553,0.103821,-0.366699,0.422607,0.372559,0.342285,1.69824,0.246582,-0.225098,-0.0630493,0.421875,-0.0488586,1.36133,-0.314941,-1.11426,1.38867,1.26855,1.64941,0.701172,-0.178711,0.544434,1.43652,1.33105,2.80664,1.18555,-2.01953,0.62207,-0.280762,-2.45508,0.214478,-1.64551,0.42627,1.02246,-1.04395,0.384033,-1.51074,-1.12695,-0.182129,1.6709,0.191406,0.118713,0.198364,0.820801,-0.419922,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.23633,0.171875,0.648438,1.25977,0.648926,-0.810059,-0.212769,1.54199,-0.333008,0.338379,-0.464844,-0.507324,-1.00098,0.0942993,-0.462646,0.894043,0.200928,0.371582,1.37598,1.13477,-1.71387,-1.27734,1.41699,-1.00391,-0.380859,-0.224731,-0.505859,0.794434,0.122375,0.0113907,-0.0836792,0.89209,0.803711,0.170654,-0.375977,0.0955811,0.224609,0.579102,-0.551758,1.09863,1.14453,0.337158,0.977539,1.5127,-2.13672,-1.34473,0.369873,-0.282715,-0.938965,0.581055,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0
157,0,-0.847656,-0.258057,-0.506836,1.00391,0.960449,0.0933838,0.00917053,0.341553,0.103821,-0.366699,0.422607,0.372559,0.342285,1.69824,0.246582,-0.225098,-0.0630493,0.421875,-0.0488586,1.36133,-0.314941,-1.11426,1.38867,1.26855,1.64941,0.701172,-0.178711,0.544434,1.43652,1.33105,2.80664,1.18555,-2.01953,0.62207,-0.280762,-2.45508,0.214478,-1.64551,0.42627,1.02246,-1.04395,0.384033,-1.51074,-1.12695,-0.182129,1.6709,0.191406,0.118713,0.198364,0.820801,-0.419922,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.23633,0.171875,0.648438,1.25977,0.648926,-0.810059,-0.212769,1.54199,-0.333008,0.338379,-0.464844,-0.507324,-1.00098,0.0942993,-0.462646,0.894043,0.200928,0.371582,1.37598,1.13477,-1.71387,-1.27734,1.41699,-1.00391,-0.380859,-0.224731,-0.505859,0.794434,0.122375,0.0113907,-0.0836792,0.89209,0.803711,0.170654,-0.375977,0.0955811,0.224609,0.579102,-0.551758,1.09863,1.14453,0.337158,0.977539,1.5127,-2.13672,-1.34473,0.369873,-0.282715,-0.938965,0.581055,-1.7334,0,0,0,0,0,0,0,0,0,0,0,0,0
